stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3390SH29,,"Valley Rd, Mansfield Rd",,52.9923230844,-1.1407821977,,,,,,
3390SH30,,"Sherwood Manor",,52.9840395031,-1.1451767987,,,,,,
3390SH31,,"Perry Road",,52.9854146779,-1.147652157,,,,,,
3390SH32,,"Five Ways",,52.9879150719,-1.1490926178,,,,,,
3390SH33,,"Ribblesdale Road",,52.9914350487,-1.1510644651,,,,,,
3390SH34,,"Edwards La, City Hospital",,52.9930418536,-1.1520013628,,,,,,
3390SH35,,"Arnold Road",,52.9954777919,-1.1532349936,,,,,,
3390SH36,,"Arnold Road",,52.9956745775,-1.1530970511,,,,,,
3390SH37,,"Edwards La, City Hospital",,52.9933379328,-1.1519210719,,,,,,
3390SH38,,"Ribblesdale Road",,52.9909642596,-1.150596967,,,,,,
3390SH39,,"Five Ways",,52.9878950705,-1.1488099741,,,,,,
3390SH40,,"Perry Road",,52.9847941876,-1.1463684492,,,,,,
3390SH41,,"Mansfield Road",,52.9716525965,-1.1540579854,,,,,,
3390SH42,,"Ebury Road",,52.9733672406,-1.1549924714,,,,,,
3390SH43,,"Bernard Street",,52.9760913057,-1.1562945744,,,,,,
3390SH44,,"Teesdale Road",,52.9782170679,-1.1568935923,,,,,,
3390SH45,,"Leonard Avenue",,52.9801896047,-1.1574360716,,,,,,
3390SH46,,"Perry Road",,52.9828735785,-1.1581584046,,,,,,
3390SH47,,"Valley Road",,52.9862448636,-1.1594633218,,,,,,
3390SH48,,"Hucknall Rd, City Hospital",,52.9883410675,-1.1609719088,,,,,,
3390SH49,,"Heathfield Road",,52.9898349713,-1.1663209001,,,,,,
3390SH50,,"Arnold Road",,52.9906843974,-1.169522432,,,,,,
3390SH51,,"Arnold Road",,52.9908911267,-1.1695184676,,,,,,
3390SH52,,"Heathfield Road",,52.9896812326,-1.1649086191,,,,,,
3390SH53,,"Hucknall Rd, City Hospital",,52.9885669287,-1.161131399,,,,,,
3390SH55,,"Valley Road",,52.9863603418,-1.1592674311,,,,,,
3390SH56,,"Perry Road",,52.9826468697,-1.1578798081,,,,,,
3390SH57,,"Leonard Avenue",,52.9813766829,-1.1575023503,,,,,,
3390SH58,,"Teesdale Road",,52.978521506,-1.1567238402,,,,,,
3390SH59,,"Bernard Street",,52.975504218,-1.1559039112,,,,,,
3390SH60,,"Ebury Road",,52.973564135,-1.1548694981,,,,,,
3390SH61,,"Mansfield Road",,52.9714528427,-1.1537789555,,,,,,
3390SH81,,"Sherwood Vale",,52.9809140214,-1.1393403392,,,,,,
3390SH82,,"Cavendish Vale",,52.9808464775,-1.1411885687,,,,,,
3390SH83,,"Sherwood, Mansfield Street",,52.9818080769,-1.1448931509,,,,,,
3390SH84,,"Sherwood, Mansfield Street",,52.9816670402,-1.1440320519,,,,,,
3390SH85,,"Cavendish Vale",,52.9812324714,-1.1423575731,,,,,,
3390SH86,,"Sherwood Vale",,52.9811534681,-1.1388887512,,,,,,
3390SH92,,"Five Ways",,52.9892320716,-1.1484708568,,,,,,
3390SH94,,"Sherwood Shops",,52.9825767829,-1.1455333499,,,,,,
3390SI01,,Silverdale,,52.9202570183,-1.1664230215,,,,,,
3390SI02,,Silverdale,,52.9208040549,-1.1662340354,,,,,,
3390SN01,,"Porchester Road",,52.9618082279,-1.1204847612,,,,,,
3390SN02,,"City College",,52.9593808292,-1.1241068605,,,,,,
3390SN03,,"Randolph Street",,52.9575712808,-1.1286390702,,,,,,
3390SN04,,"Carlton Rd, St. Matthias Rd",,52.9568388815,-1.1305145408,,,,,,
3390SN05,,"St Chads Road",,52.9559297285,-1.1328102839,,,,,,
3390SN06,,"Handel Street",,52.955188166,-1.1346709095,,,,,,
3390SN07,,"Handel Street",,52.9555617698,-1.1341275732,,,,,,
3390SN08,,"Carlton Rd, St. Matthias Rd",,52.9569122019,-1.130706589,,,,,,
3390SN09,,"Randolph Street",,52.9580150154,-1.1278560585,,,,,,
3390SN10,,"City College",,52.9588346275,-1.1256214524,,,,,,
3390SN11,,"Marmion Road",,52.9612147136,-1.1216729171,,,,,,
3390SN14,,"Lower Eldon Street",,52.950078312,-1.1341477517,,,,,,
3390SN15,,"Meadow Lane",,52.9495713903,-1.1275198229,,,,,,
3390SN16,,"Colwick Road, Trent Lane",,52.9501444829,-1.1235492241,,,,,,
3390SN17,,"Lyndhurst Road",,52.9507425009,-1.1217510671,,,,,,
3390SN18,,"Colwick Crossing",,52.951242232,-1.1188236627,,,,,,
3390SN19,,"Colwick Crossing",,52.951130733,-1.118334754,,,,,,
3390SN20,,"Lyndhurst Road",,52.9505119955,-1.1221873667,,,,,,
3390SN21,,"Trent Lane",,52.9496864155,-1.1248235841,,,,,,
3390SN22,,"Meadow Lane",,52.9488354645,-1.130139199,,,,,,
3390SN23,,"Lower Eldon Street",,52.9504875487,-1.1347944699,,,,,,
3390SN24,,"Pennyfoot Street",,52.9521082332,-1.1363845339,,,,,,
3390SN25,,"Eyre Street",,52.9530211219,-1.1370659345,,,,,,
3390SN26,,"Eyre Street",,52.9532304626,-1.1361835675,,,,,,
3390SN27,,"Sneinton Rd, Windmill Lane",,52.9519153428,-1.1321165755,,,,,,
3390SN28,,"Lord Nelson Street",,52.9519214903,-1.1268176323,,,,,,
3390SN29,,"Sandringham Road",,52.9536760715,-1.1233736523,,,,,,
3390SN30,,"Edale Road",,52.9549532273,-1.1210257143,,,,,,
3390SN31,,"Skipton Circus",,52.9565777844,-1.1182537694,,,,,,
3390SN32,,"Sneinton Dale, Cardale Rd",,52.9582244582,-1.1160468516,,,,,,
3390SN33,,"Sneinton Dale, Cardale Rd",,52.9587213735,-1.115173293,,,,,,
3390SN34,,"Skipton Circus",,52.9564600551,-1.1181370764,,,,,,
3390SN35,,"Edale Road",,52.9543215554,-1.1219167429,,,,,,
3390SN36,,"Sandringham Road",,52.952982122,-1.1243551859,,,,,,
3390SN37,,"Lord Nelson Street",,52.9515566895,-1.1273310403,,,,,,
3390SN38,,"Dale Street, Windmill Lane",,52.951279103,-1.1311618414,,,,,,
3390SN39,,"Eyre Street",,52.9527926454,-1.1353140961,,,,,,
3390SN40,,"Lees Hill Street",,52.9489873929,-1.1300170854,,,,,,
3390SN49,,"Pennyfoot Street",,52.9513899093,-1.1377384107,,,,,,
3390SN50,,"Racecourse Road",,52.9486632259,-1.1177449363,,,,,,
3390SN51,,"Virgin Media",,52.9474582949,-1.121341319,,,,,,
3390SN52,,"Daleside Rd, Trent La",,52.9464392672,-1.1245616889,,,,,,
3390SN53,,"Poulton Drive",,52.9461968827,-1.1270519358,,,,,,
3390SN56,,"Poulton Drive",,52.9464008792,-1.1266757695,,,,,,
3390SN57,,"Daleside Rd, Trent La",,52.9466532305,-1.1243192501,,,,,,
3390SN58,,"Virgin Media",,52.9482550119,-1.1196731572,,,,,,
3390SN60,,"Southwell Road",,52.9532612935,-1.1379542419,,,,,,
3390SN61,,"Southwell Road",,52.9534320696,-1.1379508471,,,,,,
3390SN62,,"Pennyfoot Street",,52.9512833709,-1.1366837579,,,,,,
3390SN65,,"Lace Way",,52.9496207406,-1.1379819538,,,,,,
3390SN66,,"City Link (east)",,52.9495482248,-1.1354234325,,,,,,
3390SN67,,"Lady Bay Retail Park",,52.9472831556,-1.1317627831,,,,,,
3390SN68,,"Lady Bay Retail Park",,52.9472952947,-1.1321941394,,,,,,
3390ST01,,"Strelley Road, ASDA",,52.9736971964,-1.2190354461,,,,,,
3390ST02,,"Helston Drive",,52.9735851037,-1.2225072267,,,,,,
3390ST03,,"St Michaels Ave",,52.9727860414,-1.2281802936,,,,,,
3390ST06,,"Helston Drive",,52.9737419272,-1.2217449349,,,,,,
3390ST07,,"Strelley Road, ASDA",,52.973889168,-1.2181533712,,,,,,
3390ST08,,"Moor Road, The Rose",,52.9733732799,-1.2272465557,,,,,,
3390ST09,,"Morris Road",,52.9751137359,-1.2294791318,,,,,,
3390ST10,,"Strelley, Flamsteed Rd",,52.9763764653,-1.2287418315,,,,,,
3390ST11,,"Strelley, Flamsteed Rd",,52.9761968908,-1.228774813,,,,,,
3390ST12,,"Morris Road",,52.9753480129,-1.2295643196,,,,,,
3390ST13,,"Moor Road, The Rose",,52.9733611944,-1.2267702402,,,,,,
3390ST24,,"Moor Road",,52.9732270462,-1.2268768747,,,,,,
3390SW01,,"Hoewood Rd, Bacton Ave",,53.0070209097,-1.2014297545,,,,,,
3390SW02,,"Bardney Drive",,53.0055867688,-1.2047348094,,,,,,
3390SW03,,"Catherine Close",,53.0035469451,-1.2075440574,,,,,,
3390SW04,,Aldi,,53.0039124561,-1.2097875865,,,,,,
3390SW05,,"Camberley Road",,53.0050246452,-1.2121218781,,,,,,
3390SW06,,"Stoney Houghton Gardens",,53.0050298489,-1.2142677439,,,,,,
3390SW07,,"Corben Gardens",,53.0036041045,-1.2161712771,,,,,,
3390SW08,,"Rowan Gardens (out)",,53.0025696999,-1.217441746,,,,,,
3390SW09,,"Snape Wood, Rowan Gdns (in)",,53.0031062538,-1.2170147948,,,,,,
3390SW10,,"Stoney Houghton Gdns.",,53.0048969922,-1.2145682048,,,,,,
3390SW11,,"Sellers Wd Dr, Camberley Rd",,53.0051869282,-1.212193437,,,,,,
3390SW12,,Aldi,,53.004055972,-1.2097402601,,,,,,
3390SW13,,"Catherine Close",,53.0036993491,-1.2074816591,,,,,,
3390SW14,,"Bardney Drive",,53.0058282571,-1.204551539,,,,,,
3390SW15,,"Hoewood Rd, Bacton Ave",,53.0071984741,-1.2010986066,,,,,,
3390SW18,,"Dabell Avenue",,53.0069091193,-1.2129817638,,,,,,
3390SW19,,"Coop Distribution Centre",,53.0079484893,-1.2138272673,,,,,,
3390SW20,,"Widdowson Close",,53.0080277293,-1.2162998147,,,,,,
3390SW21,,"Centurion Business Centre",,53.0077359359,-1.2225198286,,,,,,
3390SW22,,"Blenheim Industrial Estate",,53.0077860366,-1.2233088111,,,,,,
3390SW23,,"Centurion Business Centre",,53.0078354133,-1.2212363439,,,,,,
3390SW24,,Micro-Mesh,,53.007679474,-1.2180200131,,,,,,
3390SW25,,"Widdowson Close",,53.0082708064,-1.2163550276,,,,,,
3390SW26,,"Dabell Avenue",,53.0065769463,-1.213047416,,,,,,
3390SW27,,"Sellers Wood Drive",,53.0027018024,-1.2129390445,,,,,,
3390SW28,,Subway,,53.0003679633,-1.2148142851,,,,,,
3390SW30,,Subway,,53.0011744527,-1.2144271283,,,,,,
3390SW31,,"Sellers Wood Drive",,53.0032308309,-1.2127357012,,,,,,
3390SW39,,"Dabell Avenue",,53.0072833681,-1.2165666487,,,,,,
3390T1,,"City, Victoria Centre T1",,52.956015722,-1.1484385705,,,,,,
3390T2,,"City, Victoria Centre T2",,52.9561778301,-1.1484800442,,,,,,
3390T3,,"City, Victoria Centre T3",,52.9567903092,-1.1486466477,,,,,,
3390T4,,"City, Victoria Centre T4",,52.9571145252,-1.1487295983,,,,,,
3390T5,,"Victoria Ctr, Rose of England",,52.9583139024,-1.1492568505,,,,,,
3390T6,,"Victoria Ctr, Rose of England",,52.9586023779,-1.1493702828,,,,,,
3390T7,,"City, Cornerhouse T7",,52.9561804497,-1.1501025414,,,,,,
3390TV01,,"Duke Of St Albans",,53.0096697952,-1.1592468869,,,,,,
3390TV07,,"Old Farm Road",,53.0089106323,-1.1689044523,,,,,,
3390TV08,,"Old Farm Rd, Knights Close",,53.0052339633,-1.1676189121,,,,,,
3390TV09,,"Stacey Avenue",,53.0027535041,-1.1715708722,,,,,,
3390TV10,,"Ridgeway, Tesco",,53.0037240719,-1.1767084214,,,,,,
3390TV13,,"Ridgeway, Tesco",,53.0035789194,-1.1765174556,,,,,,
3390TV14,,"Flaxton Way",,53.0025081827,-1.1737810152,,,,,,
3390TV15,,"Stacey Avenue",,53.0030239354,-1.1703884501,,,,,,
3390TV16,,"Bradwell Drive West",,53.0043202931,-1.1680835515,,,,,,
3390TV17,,"Old Farm Rd, Knights Close",,53.0057849542,-1.1679957889,,,,,,
3390TV18,,"Old Farm Road",,53.0080519274,-1.1695170858,,,,,,
3390TV19,,"Iona Gardens",,53.0106136195,-1.1669043564,,,,,,
3390TV26,,"Bewcastle Rd, Duke Of St Albans",,53.0097202477,-1.1587540689,,,,,,
3390TV27,,"Edern Close",,53.0009573657,-1.1666729654,,,,,,
3390TV28,,"Parkview Rd, Ridge Way",,53.0025590414,-1.1668954609,,,,,,
3390TV29,,"Top Valley Social Club",,53.0043129969,-1.1644773341,,,,,,
3390TV30,,"Bradwell Drive East",,53.0051298203,-1.1617492955,,,,,,
3390TV31,,"Verder Grove",,53.0072857934,-1.1756868587,,,,,,
3390TV32,,"Parkvale Academy",,53.008388735,-1.1727000152,,,,,,
3390TV33,,"Old Farm Road",,53.0087776383,-1.1704570055,,,,,,
3390TV34,,"Crossfield Drive",,53.0078305869,-1.159759529,,,,,,
3390TV35,,"Parkvale Academy",,53.0083939912,-1.1721633814,,,,,,
3390TV36,,"Verder Grove",,53.0052334755,-1.1765902959,,,,,,
3390TV38,,"Ridgeway, Crossfield Dr",,53.0071918995,-1.159697412,,,,,,
3390TV39,,"Bradwell Drive East",,53.0049079498,-1.1621559602,,,,,,
3390TV40,,"Top Valley Social Club",,53.00409164,-1.1649584783,,,,,,
3390TV41,,"Parkview Rd, Ridge Way",,53.0030335378,-1.1666180952,,,,,,
3390TV42,,"Edern Close",,52.9999917638,-1.1661402223,,,,,,
3390TV43,,"Kyle View",,53.0093367492,-1.1630091752,,,,,,
3390TV44,,"Muirfield Road",,53.0095437108,-1.1668802404,,,,,,
3390TV45,,"Muirfield Road",,53.0096542922,-1.165983863,,,,,,
3390TV46,,"Kyle View",,53.0090144563,-1.1606456838,,,,,,
3390TV47,,"Bradwell Drive West",,53.0035563995,-1.1681131349,,,,,,
3390TV49,,"Stevenholme Cres",,52.9987831643,-1.1655674848,,,,,,
3390U2,,"City, Upper Parliament St U2",,52.9546383716,-1.1531991245,,,,,,
3390U3,,"City, Upper Parliament St U3",,52.9545077865,-1.1537970821,,,,,,
3390U4,,"City, Upper Parliament St U4",,52.9544302809,-1.1542749198,,,,,,
3390U5,,"City, Upper Parliament St U5",,52.9548999575,-1.1520627315,,,,,,
3390UN05,,"Dunkirk, Lace Street",,52.9397982433,-1.1829663247,,,,,,
3390UN11,,"Derby Road, Charles Avenue",,52.9396166869,-1.2120006876,,,,,,
3390UN12,,"Wollaton Park Gates",,52.942118352,-1.2042915964,,,,,,
3390UN13,,"Lenton Hall",,52.9437595279,-1.1996928889,,,,,,
3390UN14,,"Uni North Entrance",,52.9444973552,-1.1918217345,,,,,,
3390UN15,,"Uni North Entrance",,52.9442912299,-1.1919148645,,,,,,
3390UN16,,"Lenton Hall",,52.943306427,-1.2004899564,,,,,,
3390UN17,,"Wollaton Park Gates",,52.941862467,-1.2050105678,,,,,,
3390UN18,,"Charles Avenue",,52.9392013276,-1.2130795822,,,,,,
3390UN19,,"Derby Road",,52.9382856036,-1.2159828243,,,,,,
3390UN20,,"Winster Close",,52.937010578,-1.2148452903,,,,,,
3390UN21,,"Woodside Rd, Hathern Green",,52.9360274516,-1.2116343822,,,,,,
3390UN22,,"Manton Crescent",,52.9352672646,-1.2081666171,,,,,,
3390UN23,,"Uni West Gate",,52.9345350958,-1.2062160439,,,,,,
3390UN24,,"Uni West Gate",,52.934164783,-1.2059550106,,,,,,
3390UN25,,"Manton Crescent",,52.9350889828,-1.2083930473,,,,,,
3390UN26,,"Woodside Rd, Hathern Green",,52.935720859,-1.2114911654,,,,,,
3390UN27,,"Derby Road",,52.9378462503,-1.2161544363,,,,,,
3390UN28,,"West Entrance",,52.9347294164,-1.2030136443,,,,,,
3390UN31,,"Cut Through La, George Green Liby",,52.9410938014,-1.1923315534,,,,,,
3390UN32,,"Cut Through Lane, Library Rd",,52.9388831536,-1.1950957052,,,,,,
3390UN33,,"West Entrance",,52.9349055924,-1.2024747859,,,,,,
3390UN34,,"Arts Centre",,52.939029131,-1.1887988262,,,,,,
3390UN36,,"Univ Campus, Portland Hill",,52.9394419611,-1.1939842204,,,,,,
3390UN37,,"University Park Campus, East Dr",,52.9387739954,-1.1922556984,,,,,,
3390UN43,,"Lenton and Wortley Hall",,52.9425921624,-1.1972144071,,,,,,
3390UN44,,"Rutland Hall",,52.9402378566,-1.2053825817,,,,,,
3390UN45,,History,,52.9359244736,-1.2029321805,,,,,,
3390UN46,,"Derby Hall",,52.942025193,-1.20246296,,,,,,
3390UN47,,"Beeston Lane, History",,52.9363277379,-1.2040853273,,,,,,
3390UN48,,"Rutland Hall",,52.9398409749,-1.2051815289,,,,,,
3390UN49,,"Derby Hall",,52.9421418424,-1.2024310539,,,,,,
3390UN50,,"Lenton and Wortley Hall",,52.9423450469,-1.1992279105,,,,,,
3390UN51,,"Greenfield Street",,52.9384688765,-1.185744093,,,,,,
3390V1,,"City, Victoria Centre V1",,52.9552528166,-1.1473520296,,,,,,
3390V2,,"City, Victoria Centre V2",,52.9552592427,-1.1469946523,,,,,,
3390V3,,"City, Victoria Centre V3",,52.9553083651,-1.1463238398,,,,,,
3390V4,,"City, Victoria Centre V4",,52.9553045167,-1.1457880386,,,,,,
3390V5,,"City, Victoria Centre V5",,52.9552015814,-1.1452244198,,,,,,
3390W1,,"City, Victoria Centre W1",,52.9551439047,-1.1459549422,,,,,,
3390W2,,"City, Victoria Centre W2",,52.955164019,-1.1462522544,,,,,,
3390W3,,"City, Victoria Centre W3",,52.955114363,-1.1468486483,,,,,,
3390W4,,"City, Victoria Centre W4",,52.9550904947,-1.1472807944,,,,,,
3390WI06,,"Wilford Green",,52.9255526814,-1.1588837113,,,,,,
3390WI07,,"Clifton Bridge South",,52.9213020634,-1.166745054,,,,,,
3390WI08,,"Clifton Bridge South",,52.921634736,-1.166753543,,,,,,
3390WI09,,"Wilford Green",,52.9258085626,-1.1594737666,,,,,,
3390WI22,,"Brierfield Avenue",,52.9158462471,-1.1592055813,,,,,,
3390WI23,,"Brierfield Avenue",,52.9162238619,-1.1592131418,,,,,,
3390WI24,,"Launceston Crescent",,52.9182058147,-1.1598142916,,,,,,
3390WI25,,"Launceston Crescent",,52.9186204338,-1.1599698703,,,,,,
3390WI26,,"St Austell Drive",,52.9205357867,-1.1600518008,,,,,,
3390WI27,,"St Austell Drive",,52.9206784436,-1.1598854316,,,,,,
3390WI28,,"Twelve Houses",,52.9229362979,-1.1600946032,,,,,,
3390WI29,,"Twelve Houses",,52.9230611884,-1.1599583174,,,,,,
3390WI30,,"Ruddington Lane Top",,52.924563498,-1.1601077453,,,,,,
3390WI31,,"Ruddington Lane Top",,52.9247174553,-1.1602683911,,,,,,
3390WI34,,"Harvester PH",,52.9257788522,-1.161631264,,,,,,
3390WI35,,"Harvester PH",,52.9255714915,-1.1615460172,,,,,,
3390WI36,,"Wilford Lane Tram Stop",,52.9255811916,-1.1552982211,,,,,,
3390WM01,,"Radford Road",,52.9781094818,-1.1787739211,,,,,,
3390WM02,,"Newport Drive",,52.975265719,-1.1822381535,,,,,,
3390WM03,,"Western Blvd, Nuthall Rd",,52.9733397903,-1.1845380259,,,,,,
3390WM04,,"Newlyn Drive",,52.9704046494,-1.1878096278,,,,,,
3390WM05,,"Bluecoat School",,52.9685301051,-1.1897506718,,,,,,
3390WM06,,"Western Blvd, Bluecoat Sch",,52.9686046486,-1.1901364181,,,,,,
3390WM07,,"Newlyn Drive",,52.9703986093,-1.1882415687,,,,,,
3390WM08,,"Western Blvd, Nuthall Rd",,52.9733526572,-1.1851036658,,,,,,
3390WM09,,"Newport Drive",,52.9758395355,-1.1820188292,,,,,,
3390WM10,,"Radford Road",,52.9782732242,-1.1790537907,,,,,,
3390WM11,,"Western Boulevard",,52.9736413865,-1.1865725175,,,,,,
3390WM12,,"Nuthall Rd, Basford Rd",,52.9761038981,-1.1891175977,,,,,,
3390WM13,,"Nuthall Rd, Bar Lane",,52.9771339431,-1.1898876459,,,,,,
3390WM14,,"Basford Road",,52.9755227549,-1.1882647154,,,,,,
3390WM15,,"Western Boulevard",,52.9736665178,-1.1863039944,,,,,,
3390WM16,,"Nuthall Rd, The Whitemoor",,52.9705791582,-1.184411283,,,,,,
3390WM17,,"Aspley Lane",,52.9679701002,-1.1841030243,,,,,,
3390WM18,,"Aspley Lane",,52.9679537577,-1.1843415684,,,,,,
3390WM19,,"The Whitemoor",,52.970491113,-1.1846809716,,,,,,
3390WO01,,"Wollaton Rd, Ringwood Cres",,52.9548259579,-1.1957524672,,,,,,
3390WO02,,"Eton Grove",,52.954668996,-1.1991343186,,,,,,
3390WO03,,"Brendon Road",,52.9549788562,-1.2064670491,,,,,,
3390WO04,,"Wollaton Hall",,52.9540533305,-1.2119318866,,,,,,
3390WO05,,"Rectory Gardens",,52.9522703231,-1.2169058943,,,,,,
3390WO06,,"Wollaton, Admiral Rodney",,52.9526429597,-1.221632431,,,,,,
3390WO07,,Parkside,,52.9503497992,-1.2256326477,,,,,,
3390WO08,,"Bramcote Drive",,52.9492349624,-1.2269920492,,,,,,
3390WO09,,"Arleston Drive",,52.9496312766,-1.2312714163,,,,,,
3390WO10,,"Humberston Road",,52.950045701,-1.235595192,,,,,,
3390WO109,,Wharfedale,,52.9493677518,-1.2406228257,,,,,,
3390WO11,,"Grangewood Road",,52.9509919438,-1.238763669,,,,,,
3390WO12,,"Wollaton Va, Rosedale Dr",,52.9520340329,-1.2414691963,,,,,,
3390WO13,,"Rosedale Dr, Wollaton Vale",,52.9519999777,-1.2417674767,,,,,,
3390WO14,,"Wollaton Va, Rosedale Dr",,52.9521682899,-1.2413775423,,,,,,
3390WO15,,"Wollaton Va, Grangewood Rd",,52.9509329604,-1.2379758588,,,,,,
3390WO16,,"Humberston Road",,52.9501055573,-1.235117862,,,,,,
3390WO17,,"Arleston Drive",,52.949307243,-1.2298185934,,,,,,
3390WO18,,Parkside,,52.9503157837,-1.2259309286,,,,,,
3390WO19,,"Wollaton, Admiral Rodney",,52.9528580968,-1.2215392624,,,,,,
3390WO20,,"Rectory Gardens",,52.952379164,-1.2170527729,,,,,,
3390WO21,,"Wollaton Hall",,52.9541884522,-1.2119740861,,,,,,
3390WO22,,"Old Coach Road",,52.9547591652,-1.2099244403,,,,,,
3390WO23,,"Brendon Road",,52.9551072754,-1.2068517179,,,,,,
3390WO24,,"Eton Grove",,52.9548162814,-1.1983129097,,,,,,
3390WO25,,"Ringwood Crescent",,52.9550112892,-1.1952429291,,,,,,
3390WO26,,"Middleton Blvd, Jubilee Campus",,52.9542378022,-1.1925333184,,,,,,
3390WO27,,"Hawton Crescent",,52.9511604333,-1.190774767,,,,,,
3390WO28,,"Scalford Drive",,52.9490741247,-1.19066486,,,,,,
3390WO29,,"Wollaton Hall Dr",,52.9469869035,-1.1904210364,,,,,,
3390WO30,,"Oundle Drive",,52.9452830676,-1.191033233,,,,,,
3390WO31,,"Wollaton Hall Dr",,52.9469278343,-1.1909876757,,,,,,
3390WO32,,"Scalford Drive",,52.9500123559,-1.1911533948,,,,,,
3390WO33,,"Jubilee Campus",,52.9543587932,-1.1931413545,,,,,,
3390WO34,,"The Crown",,52.9562793544,-1.1913490981,,,,,,
3390WO35,,"The Crown",,52.9560063628,-1.1908629622,,,,,,
3390WO36,,"Wollaton Rd, Jubilee Campus",,52.9553573428,-1.1892823304,,,,,,
3390WO37,,"Marchwood Close",,52.9551505463,-1.1905961094,,,,,,
3390WO38,,Spices,,52.9533348333,-1.24387265,,,,,,
3390WO39,,Spices,,52.9536419548,-1.244105452,,,,,,
3390WO40,,"Bramcote Lane",,52.9479810317,-1.2276990084,,,,,,
3390WO41,,"Sheraton Drive",,52.9458899911,-1.2254741493,,,,,,
3390WO42,,"Wollaton Rise",,52.9443009468,-1.2244161627,,,,,,
3390WO43,,"Parkside Rise",,52.94224901,-1.2226820174,,,,,,
3390WO44,,Parkside,,52.9410583835,-1.2193254747,,,,,,
3390WO45,,"The Priory",,52.9395040415,-1.2167196863,,,,,,
3390WO46,,"Wollaton Vale, The Priory",,52.9395157741,-1.2171361139,,,,,,
3390WO47,,Parkside,,52.9409687925,-1.2193717282,,,,,,
3390WO48,,"Parkside Rise",,52.9423956454,-1.223110938,,,,,,
3390WO49,,"Wollaton Rise",,52.9446987668,-1.2247662122,,,,,,
3390WO50,,"Sheraton Drive",,52.9465978698,-1.2265032779,,,,,,
3390WO51,,"Bramcote Lane",,52.9480369918,-1.2280105528,,,,,,
3390WO65,,"Coventry Lane",,52.9541343281,-1.2451983575,,,,,,
3390WO66,,"Hemlock Stone",,52.947964399,-1.2292917713,,,,,,
3390WO67,,"Bramcote Lane Shops",,52.9465229139,-1.2315795034,,,,,,
3390WO71,,"Grangewood Road",,52.947737173,-1.2414848078,,,,,,
3390WO71A,,"Grangewood Road",,52.9476826726,-1.2413964643,,,,,,
3390WO72,,"Grangewood Court",,52.9504705187,-1.2387579371,,,,,,
3390WO73,,Wharfedale,,52.9491715264,-1.2408643935,,,,,,
3390WO76,,"Bramcote Lane Shops",,52.9464622064,-1.2319228728,,,,,,
3390WO77,,"Hemlock Stone",,52.9482151102,-1.2291384871,,,,,,
3390WO78,,"Middleton Blvd, Hawton Cres",,52.9527762302,-1.1917567664,,,,,,
3390Y2,,Cathedral,,52.9549572912,-1.1575989576,,,,,,
3390Y3,,Cathedral,,52.9550493879,-1.1579097612,,,,,,
3390Y4,,Cathedral,,52.9551048984,-1.158131964,,,,,,
3390Y5,,"Wollaton Street",,52.9556973859,-1.1580162617,,,,,,
3390Y6,,"Talbot Street",,52.9560827492,-1.1553144622,,,,,,
3390Y7,,"Tollhouse Hill",,52.9548450129,-1.1557107055,,,,,,
3390Y9,,"Clarendon Street",,52.9560979564,-1.1574577114,,,,,,
